Amtlicher Gemeindeschlüssel,Bezeichnung,Verwaltungsform,Produktgruppe,Produktgruppentext,Konto,Kontotext,Euro
51130000,Essen,1,544,Bundesstraßen,7112,Versorgungsbezüge Tariflich Beschäftigte,30
51130000,Essen,1,544,Bundesstraßen,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",6626
51130000,Essen,1,544,Bundesstraßen,7211,Unterhaltung der Grundstücke und baulichen Anlagen,3
51130000,Essen,1,544,Bundesstraßen,7221,Unterhaltung des sonstigen unbeweglichen Vermögens,4
51130000,Essen,1,544,Bundesstraßen,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,2712
51130000,Essen,1,544,Bundesstraßen,7251,Haltung von Fahrzeugen,12
51130000,Essen,1,544,Bundesstraßen,7291,Auszahlungen für sonstige Dienstleistungen,4737
51130000,Essen,1,544,Bundesstraßen,7411,Sonstige Personal- und Versorgungsauszahlungen,5778
51130000,Essen,1,544,Bundesstraßen,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,1598
51130000,Essen,1,544,Bundesstraßen,7422,Mieten und Pachten,99
51130000,Essen,1,544,Bundesstraßen,7431,Geschäftsauszahlungen,1842
51130000,Essen,1,544,Bundesstraßen,7441,"Steuern, Versicherungen, Schadensfälle",2148
51130000,Essen,1,544,Bundesstraßen,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,74
51130000,Essen,1,544,Bundesstraßen,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,2082
51130000,Essen,1,544,Bundesstraßen,7852,Auszahlungen für Tiefbaumaßnahmen,1354874
51130000,Essen,1,545,Straßenreinigung,6321,Benutzungsgebühren und ähnliche Entgelte,13535144
51130000,Essen,1,545,Straßenreinigung,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",37
51130000,Essen,1,545,Straßenreinigung,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,252376
51130000,Essen,1,545,Straßenreinigung,7011,Dienstbezüge Beamte,68210
51130000,Essen,1,545,Straßenreinigung,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,27
51130000,Essen,1,545,Straßenreinigung,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",28348
51130000,Essen,1,545,Straßenreinigung,7111,Versorgungsbezüge Beamte,121611
51130000,Essen,1,545,Straßenreinigung,7112,Versorgungsbezüge Tariflich Beschäftigte,27
51130000,Essen,1,545,Straßenreinigung,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",6129
51130000,Essen,1,545,Straßenreinigung,7291,Auszahlungen für sonstige Dienstleistungen,15743531
51130000,Essen,1,545,Straßenreinigung,7411,Sonstige Personal- und Versorgungsauszahlungen,737
51130000,Essen,1,545,Straßenreinigung,7431,Geschäftsauszahlungen,1116
51130000,Essen,1,545,Straßenreinigung,7441,"Steuern, Versicherungen, Schadensfälle",255
51130000,Essen,1,546,Parkeinrichtungen,6144,Zuweisungen und Zuschüsse für laufende Zwecke vom sonstigen öffentlichen Bereich,23764
51130000,Essen,1,546,Parkeinrichtungen,6321,Benutzungsgebühren und ähnliche Entgelte,3246410
51130000,Essen,1,546,Parkeinrichtungen,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",95
51130000,Essen,1,546,Parkeinrichtungen,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,491
51130000,Essen,1,546,Parkeinrichtungen,7011,Dienstbezüge Beamte,176671
51130000,Essen,1,546,Parkeinrichtungen,7012,Dienstbezüge Tariflich Beschäftigte,705452
51130000,Essen,1,546,Parkeinrichtungen,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,50415
51130000,Essen,1,546,Parkeinrichtungen,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,71
51130000,Essen,1,546,Parkeinrichtungen,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,149918
51130000,Essen,1,546,Parkeinrichtungen,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",11149
51130000,Essen,1,546,Parkeinrichtungen,7111,Versorgungsbezüge Beamte,78191
51130000,Essen,1,546,Parkeinrichtungen,7112,Versorgungsbezüge Tariflich Beschäftigte,71
51130000,Essen,1,546,Parkeinrichtungen,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",15801
51130000,Essen,1,546,Parkeinrichtungen,7211,Unterhaltung der Grundstücke und baulichen Anlagen,243131
51130000,Essen,1,546,Parkeinrichtungen,7251,Haltung von Fahrzeugen,7911
51130000,Essen,1,546,Parkeinrichtungen,7291,Auszahlungen für sonstige Dienstleistungen,73919
51130000,Essen,1,546,Parkeinrichtungen,7411,Sonstige Personal- und Versorgungsauszahlungen,8750
51130000,Essen,1,546,Parkeinrichtungen,7423,Leasing,21434
51130000,Essen,1,546,Parkeinrichtungen,7431,Geschäftsauszahlungen,12472
51130000,Essen,1,546,Parkeinrichtungen,7441,"Steuern, Versicherungen, Schadensfälle",442
51130000,Essen,1,546,Parkeinrichtungen,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,97968
51130000,Essen,1,546,Parkeinrichtungen,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,4548
51130000,Essen,1,547,ÖPNV,6143,Zuweisungen und Zuschüsse für laufende Zwecke von Zweckverbänden und dgl.,521754
51130000,Essen,1,547,ÖPNV,6411,Mieten und Pachten,434979
51130000,Essen,1,547,ÖPNV,6461,Sonstige privatrechtliche Leistungsentgelte,179784
51130000,Essen,1,547,ÖPNV,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",5632
51130000,Essen,1,547,ÖPNV,6521,Einzahlungen aus Vorsteuerüberhang,1339133
51130000,Essen,1,547,ÖPNV,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,720
51130000,Essen,1,547,ÖPNV,6691,Sonstige Finanzeinzahlungen,5295633
51130000,Essen,1,547,ÖPNV,6811,Investitionszuwendungen vom Land,4052488
51130000,Essen,1,547,ÖPNV,6813,Investitionszuwendungen von Zweckverbänden und dgl.,400207
51130000,Essen,1,547,ÖPNV,7011,Dienstbezüge Beamte,123916
51130000,Essen,1,547,ÖPNV,7012,Dienstbezüge Tariflich Beschäftigte,340351
51130000,Essen,1,547,ÖPNV,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,23049
51130000,Essen,1,547,ÖPNV,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,50
51130000,Essen,1,547,ÖPNV,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,67104
51130000,Essen,1,547,ÖPNV,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",7796
51130000,Essen,1,547,ÖPNV,7111,Versorgungsbezüge Beamte,54929
51130000,Essen,1,547,ÖPNV,7112,Versorgungsbezüge Tariflich Beschäftigte,50
51130000,Essen,1,547,ÖPNV,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",11126
51130000,Essen,1,547,ÖPNV,7221,Unterhaltung des sonstigen unbeweglichen Vermögens,769417
51130000,Essen,1,547,ÖPNV,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,5037
51130000,Essen,1,547,ÖPNV,7291,Auszahlungen für sonstige Dienstleistungen,18519
51130000,Essen,1,547,ÖPNV,7313,Zuweisungen und Zuschüsse für laufende Zwecke an Zweckverbände und dgl.,2765946
51130000,Essen,1,547,ÖPNV,7315,"Zuweisungen und Zuschüsse für laufende Zwecke an verbundene Unternehmen, Beteiligungen und Sondervermögen",500000
51130000,Essen,1,547,ÖPNV,7411,Sonstige Personal- und Versorgungsauszahlungen,3415
51130000,Essen,1,547,ÖPNV,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,550
51130000,Essen,1,547,ÖPNV,7429,Sonstige Auszahlungen für die Inanspruchnahme von Rechten und Diensten,5692
51130000,Essen,1,547,ÖPNV,7431,Geschäftsauszahlungen,565
51130000,Essen,1,547,ÖPNV,7441,"Steuern, Versicherungen, Schadensfälle",43797
51130000,Essen,1,547,ÖPNV,7843,Auszahlungen für den Erwerb von sonstigen Anteilsrechten,1075877
51130000,Essen,1,547,ÖPNV,7852,Auszahlungen für Tiefbaumaßnahmen,427448
51130000,Essen,1,548,Sonstiger Personen- und Güterverkehr,7315,"Zuweisungen und Zuschüsse für laufende Zwecke an verbundene Unternehmen, Beteiligungen und Sondervermögen",388040
51130000,Essen,1,551,"Öffentliches Grün, Landschaftsbau",6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,24
51130000,Essen,1,551,"Öffentliches Grün, Landschaftsbau",6811,Investitionszuwendungen vom Land,2085586
51130000,Essen,1,551,"Öffentliches Grün, Landschaftsbau",7315,"Zuweisungen und Zuschüsse für laufende Zwecke an verbundene Unternehmen, Beteiligungen und Sondervermögen",23530500
51130000,Essen,1,551,"Öffentliches Grün, Landschaftsbau",7815,"Zuweisungen und Zuschüsse für Investitionen an verbundene Unternehmen, Beteiligungen und Sondervermögen",4619276
51130000,Essen,1,551,"Öffentliches Grün, Landschaftsbau",7843,Auszahlungen für den Erwerb von sonstigen Anteilsrechten,470500
51130000,Essen,1,561,Umweltschutzmaßnahmen,6141,Zuweisungen und Zuschüsse für laufende Zwecke vom Land,282665
51130000,Essen,1,561,Umweltschutzmaßnahmen,6143,Zuweisungen und Zuschüsse für laufende Zwecke von Zweckverbänden und dgl.,70145
51130000,Essen,1,561,Umweltschutzmaßnahmen,6145,"Zuweisungen und Zuschüsse für laufende Zwecke von verbundenen Unternehmen, Beteiligungen und Sondervermögen",2000
51130000,Essen,1,561,Umweltschutzmaßnahmen,6311,Verwaltungsgebühren,8132
51130000,Essen,1,561,Umweltschutzmaßnahmen,6321,Benutzungsgebühren und ähnliche Entgelte,140
51130000,Essen,1,561,Umweltschutzmaßnahmen,6421,Einzahlungen aus Verkauf,31
51130000,Essen,1,561,Umweltschutzmaßnahmen,6482,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von Gemeinden/GV",166
51130000,Essen,1,561,Umweltschutzmaßnahmen,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",9311
51130000,Essen,1,561,Umweltschutzmaßnahmen,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,323
51130000,Essen,1,561,Umweltschutzmaßnahmen,7011,Dienstbezüge Beamte,925711
51130000,Essen,1,561,Umweltschutzmaßnahmen,7012,Dienstbezüge Tariflich Beschäftigte,1467994
51130000,Essen,1,561,Umweltschutzmaßnahmen,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,101163
51130000,Essen,1,561,Umweltschutzmaßnahmen,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,870
51130000,Essen,1,561,Umweltschutzmaßnahmen,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,285763
51130000,Essen,1,561,Umweltschutzmaßnahmen,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",58313
51130000,Essen,1,561,Umweltschutzmaßnahmen,7111,Versorgungsbezüge Beamte,414141
51130000,Essen,1,561,Umweltschutzmaßnahmen,7112,Versorgungsbezüge Tariflich Beschäftigte,375
51130000,Essen,1,561,Umweltschutzmaßnahmen,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",83783
51130000,Essen,1,561,Umweltschutzmaßnahmen,7211,Unterhaltung der Grundstücke und baulichen Anlagen,8208
51130000,Essen,1,561,Umweltschutzmaßnahmen,7251,Haltung von Fahrzeugen,4571
51130000,Essen,1,561,Umweltschutzmaßnahmen,7255,Unterhaltung des sonstigen beweglichen Vermögens,504
51130000,Essen,1,561,Umweltschutzmaßnahmen,7291,Auszahlungen für sonstige Dienstleistungen,638223
51130000,Essen,1,561,Umweltschutzmaßnahmen,7318,Zuweisungen und Zuschüsse für laufende Zwecke an übrige Bereiche,279328
51130000,Essen,1,561,Umweltschutzmaßnahmen,7411,Sonstige Personal- und Versorgungsauszahlungen,16100
51130000,Essen,1,561,Umweltschutzmaßnahmen,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,3341
51130000,Essen,1,561,Umweltschutzmaßnahmen,7421,Auszahlungen für ehrenamtliche und sonstige Tätigkeit,1441
51130000,Essen,1,561,Umweltschutzmaßnahmen,7422,Mieten und Pachten,12718
51130000,Essen,1,561,Umweltschutzmaßnahmen,7423,Leasing,1272
51130000,Essen,1,561,Umweltschutzmaßnahmen,7431,Geschäftsauszahlungen,81178
51130000,Essen,1,561,Umweltschutzmaßnahmen,7441,"Steuern, Versicherungen, Schadensfälle",5089
51130000,Essen,1,561,Umweltschutzmaßnahmen,7599,Sonstige Finanzauszahlungen,5190
51130000,Essen,1,561,Umweltschutzmaßnahmen,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,3675
51130000,Essen,1,561,Umweltschutzmaßnahmen,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,4506
51130000,Essen,1,562,Immissionsschutz,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",116
51130000,Essen,1,562,Immissionsschutz,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,3
51130000,Essen,1,562,Immissionsschutz,7011,Dienstbezüge Beamte,215664
51130000,Essen,1,562,Immissionsschutz,7012,Dienstbezüge Tariflich Beschäftigte,67723
51130000,Essen,1,562,Immissionsschutz,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,4565
51130000,Essen,1,562,Immissionsschutz,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,85
51130000,Essen,1,562,Immissionsschutz,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,12481
51130000,Essen,1,562,Immissionsschutz,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",13179
51130000,Essen,1,562,Immissionsschutz,7111,Versorgungsbezüge Beamte,94243
51130000,Essen,1,562,Immissionsschutz,7112,Versorgungsbezüge Tariflich Beschäftigte,85
51130000,Essen,1,562,Immissionsschutz,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",19071
51130000,Essen,1,562,Immissionsschutz,7211,Unterhaltung der Grundstücke und baulichen Anlagen,454
51130000,Essen,1,562,Immissionsschutz,7251,Haltung von Fahrzeugen,1393
51130000,Essen,1,562,Immissionsschutz,7291,Auszahlungen für sonstige Dienstleistungen,10121
51130000,Essen,1,562,Immissionsschutz,7411,Sonstige Personal- und Versorgungsauszahlungen,597
51130000,Essen,1,562,Immissionsschutz,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,84
51130000,Essen,1,562,Immissionsschutz,7422,Mieten und Pachten,380
51130000,Essen,1,562,Immissionsschutz,7423,Leasing,380
51130000,Essen,1,562,Immissionsschutz,7431,Geschäftsauszahlungen,3448
51130000,Essen,1,562,Immissionsschutz,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,1725
51130000,Essen,1,562,Immissionsschutz,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,143
51130000,Essen,1,571,Wirtschaftsförderung,7315,"Zuweisungen und Zuschüsse für laufende Zwecke an verbundene Unternehmen, Beteiligungen und Sondervermögen",3100000
51130000,Essen,1,573,Allgemeine Einrichtungen und Unternehmen,6321,Benutzungsgebühren und ähnliche Entgelte,2131
51130000,Essen,1,573,Allgemeine Einrichtungen und Unternehmen,6511,Konzessionsabgaben,45086877
51130000,Essen,1,573,Allgemeine Einrichtungen und Unternehmen,6865,"Rückflüsse von Ausleihungen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",1468641
51130000,Essen,1,573,Allgemeine Einrichtungen und Unternehmen,6955,"Rückflüsse von Darlehen (ohne Ausleihungen) von verbundenen Unternehmen, Beteiligungen und Sondervermögen",21975
51130000,Essen,1,573,Allgemeine Einrichtungen und Unternehmen,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,866162
51130000,Essen,1,573,Allgemeine Einrichtungen und Unternehmen,7315,"Zuweisungen und Zuschüsse für laufende Zwecke an verbundene Unternehmen, Beteiligungen und Sondervermögen",17236
51130000,Essen,1,573,Allgemeine Einrichtungen und Unternehmen,7441,"Steuern, Versicherungen, Schadensfälle",234432
51130000,Essen,1,573,Allgemeine Einrichtungen und Unternehmen,7815,"Zuweisungen und Zuschüsse für Investitionen an verbundene Unternehmen, Beteiligungen und Sondervermögen",5747789
51130000,Essen,1,575,Tourismus,6461,Sonstige privatrechtliche Leistungsentgelte,4420
51130000,Essen,1,575,Tourismus,7315,"Zuweisungen und Zuschüsse für laufende Zwecke an verbundene Unternehmen, Beteiligungen und Sondervermögen",1673850
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",6011,Grundsteuer A,118219
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",6012,Grundsteuer B,95835159
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",6013,Gewerbesteuer,397195999
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",6021,Gemeindeanteil an der Einkommensteuer,185400659
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",6022,Gemeindeanteil an der Umsatzsteuer,35928401
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",6031,Vergnügungssteuer,5490573
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",6032,Hundesteuer,2857760
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",6033,Jagdsteuer,13974
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",6034,Zweitwohnungssteuer,367600
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",6051,Leistungen nach dem Familienleistungsausgleich,19997232
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",6052,Leistungen für die Umsetzung der Grundsicherung für Arbeitssuchende,8361500
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",6111,Schlüsselzuweisungen vom Land,318957983
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",6131,Allgemeine Zuweisungen vom Land,908807
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",6811,Investitionszuwendungen vom Land,31897240
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",7341,Gewerbesteuerumlage,21441017
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",7342,Finanzierungsbeteiligung an den Lasten Deutsche Einheit,22781082
51130000,Essen,1,611,"Steuern, allg. Zuweisungen u. allg. Umlagen",7372,Allgemeine Umlagen an Gemeinden/GV,147508416
51130000,Essen,1,612,Sonstige allgemeine Finanzwirtschaft,6562,Säumniszuschläge,6644592
51130000,Essen,1,612,Sonstige allgemeine Finanzwirtschaft,6612,Zinseinzahlungen von Gemeinden/GV,2409
51130000,Essen,1,612,Sonstige allgemeine Finanzwirtschaft,6614,Zinseinzahlungen vom sonstigen öffentlichen Bereich,441
51130000,Essen,1,612,Sonstige allgemeine Finanzwirtschaft,6615,"Zinseinzahlungen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",5030341
51130000,Essen,1,612,Sonstige allgemeine Finanzwirtschaft,6617,Zinseinzahlungen von Kreditinstituten,11874
51130000,Essen,1,612,Sonstige allgemeine Finanzwirtschaft,6618,Zinseinzahlungen vom sonstigen inländischen Bereich,4369
51130000,Essen,1,612,Sonstige allgemeine Finanzwirtschaft,6691,Sonstige Finanzeinzahlungen,3086796
51130000,Essen,1,612,Sonstige allgemeine Finanzwirtschaft,6927,Kreditaufnahmen für Investitionen von Kreditinstituten,81383828
51130000,Essen,1,612,Sonstige allgemeine Finanzwirtschaft,6937,Kreditaufnahmen zur Liquiditätssicherung von Kreditinstituten,94999611
51130000,Essen,1,612,Sonstige allgemeine Finanzwirtschaft,7511,Zinsauszahlungen an das Land,20981
51130000,Essen,1,612,Sonstige allgemeine Finanzwirtschaft,7513,Zinsauszahlungen an Zweckverbände und dgl.,5529
51130000,Essen,1,612,Sonstige allgemeine Finanzwirtschaft,7515,"Zinsauszahlungen an verbundene Unternehmen, Beteiligungen und Sondervermögen",174803
